image_path,mask_path
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0091\patient0091_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0091\patient0091_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0359\patient0359_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0359\patient0359_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0359\patient0359_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0359\patient0359_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0359\patient0359_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0359\patient0359_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0359\patient0359_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0359\patient0359_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0411\patient0411_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0411\patient0411_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0411\patient0411_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0411\patient0411_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0411\patient0411_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0411\patient0411_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0411\patient0411_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0411\patient0411_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0369\patient0369_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0369\patient0369_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0369\patient0369_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0369\patient0369_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0369\patient0369_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0369\patient0369_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0369\patient0369_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0369\patient0369_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0329\patient0329_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0329\patient0329_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0329\patient0329_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0329\patient0329_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0329\patient0329_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0329\patient0329_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0329\patient0329_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0329\patient0329_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0424\patient0424_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0424\patient0424_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0424\patient0424_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0424\patient0424_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0424\patient0424_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0424\patient0424_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0424\patient0424_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0424\patient0424_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0321\patient0321_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0321\patient0321_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0321\patient0321_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0321\patient0321_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0321\patient0321_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0321\patient0321_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0321\patient0321_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0321\patient0321_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0200\patient0200_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0200\patient0200_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0200\patient0200_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0200\patient0200_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0200\patient0200_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0200\patient0200_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0200\patient0200_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0200\patient0200_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0129\patient0129_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0129\patient0129_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0129\patient0129_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0129\patient0129_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0129\patient0129_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0129\patient0129_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0129\patient0129_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0129\patient0129_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0319\patient0319_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0319\patient0319_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0319\patient0319_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0319\patient0319_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0319\patient0319_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0319\patient0319_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0319\patient0319_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0319\patient0319_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0371\patient0371_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0371\patient0371_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0371\patient0371_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0371\patient0371_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0371\patient0371_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0371\patient0371_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0371\patient0371_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0371\patient0371_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0341\patient0341_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0341\patient0341_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0341\patient0341_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0341\patient0341_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0341\patient0341_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0341\patient0341_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0341\patient0341_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0341\patient0341_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0390\patient0390_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0390\patient0390_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0390\patient0390_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0390\patient0390_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0390\patient0390_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0390\patient0390_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0390\patient0390_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0390\patient0390_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0030\patient0030_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0030\patient0030_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0030\patient0030_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0030\patient0030_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0030\patient0030_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0030\patient0030_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0030\patient0030_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0030\patient0030_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0306\patient0306_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0306\patient0306_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0306\patient0306_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0306\patient0306_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0306\patient0306_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0306\patient0306_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0306\patient0306_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0306\patient0306_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0210\patient0210_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0210\patient0210_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0210\patient0210_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0210\patient0210_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0210\patient0210_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0210\patient0210_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0210\patient0210_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0210\patient0210_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0100\patient0100_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0100\patient0100_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0100\patient0100_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0100\patient0100_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0100\patient0100_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0100\patient0100_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0100\patient0100_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0100\patient0100_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0094\patient0094_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0094\patient0094_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0094\patient0094_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0094\patient0094_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0094\patient0094_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0094\patient0094_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0094\patient0094_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0094\patient0094_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0407\patient0407_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0407\patient0407_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0407\patient0407_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0407\patient0407_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0407\patient0407_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0407\patient0407_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0407\patient0407_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0407\patient0407_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0418\patient0418_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0418\patient0418_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0418\patient0418_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0418\patient0418_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0418\patient0418_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0418\patient0418_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0418\patient0418_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0418\patient0418_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0245\patient0245_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0245\patient0245_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0245\patient0245_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0245\patient0245_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0245\patient0245_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0245\patient0245_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0245\patient0245_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0245\patient0245_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0331\patient0331_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0331\patient0331_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0331\patient0331_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0331\patient0331_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0331\patient0331_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0331\patient0331_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0331\patient0331_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0331\patient0331_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0227\patient0227_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0227\patient0227_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0227\patient0227_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0227\patient0227_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0227\patient0227_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0227\patient0227_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0227\patient0227_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0227\patient0227_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0363\patient0363_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0363\patient0363_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0363\patient0363_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0363\patient0363_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0363\patient0363_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0363\patient0363_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0363\patient0363_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0363\patient0363_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0244\patient0244_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0244\patient0244_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0244\patient0244_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0244\patient0244_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0244\patient0244_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0244\patient0244_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0244\patient0244_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0244\patient0244_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0266\patient0266_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0266\patient0266_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0266\patient0266_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0266\patient0266_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0266\patient0266_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0266\patient0266_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0266\patient0266_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0266\patient0266_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0431\patient0431_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0431\patient0431_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0431\patient0431_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0431\patient0431_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0431\patient0431_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0431\patient0431_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0431\patient0431_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0431\patient0431_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0069\patient0069_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0069\patient0069_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0069\patient0069_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0069\patient0069_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0069\patient0069_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0069\patient0069_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0069\patient0069_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0069\patient0069_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0018\patient0018_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0018\patient0018_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0018\patient0018_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0018\patient0018_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0018\patient0018_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0018\patient0018_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0018\patient0018_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0018\patient0018_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0226\patient0226_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0226\patient0226_2CH_ED_gt.mhd
